;;Numerical;Numerical;Numerical;Numerical;Categorical;Categorical;Categorical;Categorical;Categorical;Categorical
;;Mean number of distributions per year in the collection;"Assessment of germi6tion of the base sample; 1 being the best and 4 the worst";Calses de germinacion;Cantidad de semillas disonibles;Numero de inventario;Cava y Bolsa;Genus and species;Id ubicacion del centro de investigacion donde se encuentra;Years in the collection;Current age of the base sample used for regeneration
ARN;PATH;Use/yr;Estado de disponibilidad;Clases de gerninacion;Cantida De Semillas;Numero de Inventario;Sufijo de Inventario;Species;ID Centro ;Fecha de entrada a cava;Fecha de ultima prueba
BGVCOL15061909;1710312;5;1;2.0;2;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061910;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061910;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061911;1710311;5;1;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061912;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061912;1710311;5;4;1.0;1;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061912;1710112;5;2;2.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061916;1710311;5;1;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061916;1710112;5;2;3.0;2;3.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061917;1710112;5;2;3.0;2;3.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061926;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061927;1710311;5;4;1.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061928;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061928;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061928;1710112;5;2;2.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061929;1710311;5;2;3.0;3;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061929;1710313;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061929;1710113;5;2;3.0;3;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061930;1710311;5;1;3.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061931;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061931;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061932;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061932;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;0.0;16/09/2002 0:00
BGVCOL15061933;1710311;5;4;1.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061934;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061934;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061934;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061935;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061935;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061935;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061936;1710311;5;2;1.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061936;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061937;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061938;1710311;5;4;1.0;1;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;16/09/2002 0:00
BGVCOL15061939;1710311;5;4;1.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061939;1710311;5;4;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;22/05/2012 0:00
BGVCOL15061940;1710112;5;2;3.0;2;2.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061940;1710112;5;2;3.0;2;2.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;22/05/2012 0:00
BGVCOL15061941;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061942;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061942;1710311;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061942;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15061943;1710312;5;4;1.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061943;1710312;5;4;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;22/05/2012 0:00
BGVCOL15061944;1710311;5;4;1.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061944;1710311;5;4;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;22/05/2012 0:00
BGVCOL15061945;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15061946;1710311;5;2;3.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15061946;1710312;5;1;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061946;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15061947;1710311;5;1;1.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061947;1710311;5;1;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;22/05/2012 0:00
BGVCOL15061948;1710312;5;4;1.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061948;1710312;5;4;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;22/05/2012 0:00
BGVCOL15061949;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15061949;1710311;5;1;1.0;1;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061950;1710312;5;4;1.0;2;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;16/09/2002 0:00
BGVCOL15061950;1710312;5;4;2.0;2;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15061951;1710312;5;2;3.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15061951;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15061952;1710311;5;2;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15061952;1710312;5;4;1.0;1;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061953;1710311;5;2;3.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15061953;1710312;5;1;2.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061953;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15061954;1710311;5;1;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061954;1710311;5;1;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;22/05/2012 0:00
BGVCOL15061954;1710112;5;2;3.0;2;2.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15061955;1710311;5;1;2.0;1;2.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;16/09/2002 0:00
BGVCOL15061955;1710311;5;1;3.0;1;2.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;14/09/2004 0:00
BGVCOL15061956;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061956;1710311;5;1;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061956;1710311;5;1;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;14/09/2004 0:00
BGVCOL15061956;1710112;5;2;2.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061957;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061957;1710313;5;1;2.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061958;1710311;5;1;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061959;1710311;5;1;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061960;1710311;5;2;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061960;1710312;5;1;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061960;1710112;5;2;2.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061961;1710312;5;2;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061961;1710312;5;4;1.0;2;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061961;1710112;5;2;2.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061962;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061962;1710312;5;1;3.0;2;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061963;1710311;5;2;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061963;1710312;5;4;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/11/1997;16/09/2002 0:00
BGVCOL15061963;1710112;5;2;2.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;6/04/2011 0:00
BGVCOL15061964;1710311;5;2;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;20/06/2011;2/06/2011 0:00
BGVCOL15061964;1710312;5;1;1.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/12/1997;16/09/2002 0:00
BGVCOL15061965;1710312;5;1;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/12/1997;16/09/2002 0:00
BGVCOL15061965;1710312;5;1;3.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/12/1997;22/05/2012 0:00
BGVCOL15061966;1710311;5;2;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;20/06/2011;2/06/2011 0:00
BGVCOL15061966;1710312;5;1;2.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/12/1997;16/09/2002 0:00
BGVCOL15061967;1710312;5;4;1.0;2;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/12/1997;16/09/2002 0:00
BGVCOL15061967;1710312;5;4;1.0;2;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/12/1997;14/09/2004 0:00
BGVCOL15061969;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;20/06/2011;15/06/2011 0:00
BGVCOL15061969;1710311;5;4;1.0;1;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/12/1997;16/09/2002 0:00
BGVCOL15062031;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;21/06/2011;2/06/2011 0:00
BGVCOL15062031;1710312;5;1;2.0;2;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;16/12/1997;16/09/2002 0:00
BGVCOL15062032;1710312;5;5;3.0;2;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15062033;1710313;5;5;3.0;3;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15062034;1710313;5;5;3.0;3;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15062035;1710312;5;1;2.0;2;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;1/12/2004 0:00
BGVCOL15062036;1710312;5;5;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;15/02/1999 0:00
BGVCOL15062038;1710313;5;1;2.0;3;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;15/02/1999 0:00
BGVCOL15062038;1710313;5;1;3.0;3;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;22/05/2012 0:00
BGVCOL15062039;1710311;5;1;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;15/02/1999 0:00
BGVCOL15062039;1710311;5;1;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;22/05/2012 0:00
BGVCOL15062041;1710313;5;5;3.0;3;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15062045;1710312;5;5;3.0;2;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15062046;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062046;1710311;5;1;2.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;15/02/1999 0:00
BGVCOL15062046;1710311;5;1;3.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;22/05/2012 0:00
BGVCOL15062050;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062050;1710311;5;1;2.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;15/02/1999 0:00
BGVCOL15062051;1710311;5;1;2.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;15/02/1999 0:00
BGVCOL15062052;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062052;1710312;5;5;3.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062052;1710313;5;1;2.0;2;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;15/02/1999 0:00
BGVCOL15062053;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062053;1710311;5;5;3.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062053;1710313;5;1;2.0;3;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;15/02/1999 0:00
BGVCOL15062056;1710311;5;1;2.0;1;2.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;15/02/1999 0:00
BGVCOL15062057;1710312;5;5;3.0;2;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15062063;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062063;1710311;5;5;3.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062063;1710313;5;1;2.0;1;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;15/02/1999 0:00
BGVCOL15062067;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062067;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062069;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062074;1710312;5;2;1.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062074;1710313;5;5;3.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;22/05/2012 0:00
BGVCOL15062078;1710313;5;1;2.0;3;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;14/09/2004 0:00
BGVCOL15062079;1710312;5;5;1.0;2;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15062080;1710312;5;2;2.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062080;1710112;5;2;2.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;14/12/2010 0:00
BGVCOL15062081;1710312;5;5;1.0;2;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;14/12/2010 0:00
BGVCOL15062088;1710312;5;5;3.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;22/05/2012 0:00
BGVCOL15062089;1710313;5;5;3.0;3;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15062089;1710313;5;1;3.0;3;2.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;14/09/2004 0:00
BGVCOL15062092;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15062094;1710312;5;2;3.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15062094;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15062095;1710312;5;5;3.0;2;1.0;0°C B-1 ;Solanum tuberosum subsp. andigena;45;0.0;22/05/2012 0:00
BGVCOL15062097;1710112;5;2;3.0;2;3.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15062098;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15062098;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15062099;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062099;1710312;5;5;2.0;2;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062099;1710313;5;1;2.0;3;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062100;1710311;5;2;3.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062100;1710312;5;5;3.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062100;1710313;5;1;3.0;1;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062100;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062101;1710312;5;2;3.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062101;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062102;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062102;1710311;5;5;3.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062102;1710311;5;1;2.0;1;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062103;1710311;5;2;2.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062103;1710311;5;5;3.0;1;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062103;1710313;5;1;2.0;3;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062104;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062104;1710312;5;1;2.0;2;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062105;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062105;1710312;5;5;3.0;2;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;22/05/2012 0:00
BGVCOL15062105;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062106;1710313;5;1;2.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062106;1710111;5;2;3.0;1;3.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062107;1710313;5;2;3.0;3;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062107;1710313;5;5;3.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062107;1710313;5;1;2.0;3;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062107;1710113;5;2;3.0;3;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062108;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062108;1710313;5;5;3.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062108;1710313;5;1;2.0;3;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062108;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062109;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;10/06/2011;1/03/2011 0:00
BGVCOL15062109;1710312;5;5;3.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062109;1710313;5;1;2.0;2;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062110;1710313;5;1;2.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/2005;1/04/1999 0:00
BGVCOL15062111;1710312;5;2;3.0;2;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062111;1710313;5;5;3.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062111;1710313;5;1;3.0;3;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
BGVCOL15062111;1710112;5;2;3.0;2;1.0;­20° B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062112;1710311;5;2;3.0;1;1.0;0°C B-1;Solanum tuberosum subsp. andigena;45;15/06/2011;1/03/2011 0:00
BGVCOL15062112;1710312;5;5;3.0;3;2.0;0°C B-1;Solanum tuberosum subsp. andigena;45;26/04/2005;22/05/2012 0:00
BGVCOL15062112;1710313;5;1;2.0;2;3.0;0°C B-1;Solanum tuberosum subsp. andigena;45;27/04/1999;1/04/1999 0:00
